,Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
6358,IndiGo,15/03/2019,Banglore,New Delhi,BLR → NAG → DEL,16:50,21:35,4h 45m,1 stop,No info,10406
6368,IndiGo,12/06/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4804
6369,IndiGo,9/05/2019,Kolkata,Banglore,CCU → PAT → BLR,09:20,14:15,4h 55m,1 stop,No info,11465
6370,IndiGo,21/04/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 22 Apr,2h 50m,non-stop,No info,4591
6371,IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 10 Jun,16h 15m,1 stop,No info,6628
6372,IndiGo,6/03/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,8025
6374,IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943
6382,IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,20:30,01:35 22 Mar,5h 5m,1 stop,No info,6232
6383,IndiGo,9/05/2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,6496
6384,IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,18:15,21:20,3h 5m,non-stop,No info,4823
6385,IndiGo,6/06/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,6116
6390,IndiGo,24/05/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4804
6391,IndiGo,1/06/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943
6404,IndiGo,24/06/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
6405,IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:35,21:20,13h 45m,2 stops,No info,6494
6406,IndiGo,15/03/2019,Banglore,New Delhi,BLR → HYD → DEL,16:15,20:35,4h 20m,1 stop,No info,5607
6408,IndiGo,3/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
6420,IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,4823
6426,IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
6432,IndiGo,27/06/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
6439,IndiGo,12/05/2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,3175
6443,IndiGo,9/05/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 10 May,5h 45m,1 stop,No info,6058
6453,IndiGo,18/05/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3838
6465,IndiGo,1/06/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
6471,IndiGo,1/05/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4077
6480,IndiGo,9/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:00,4h 25m,1 stop,No info,6937
6481,IndiGo,21/03/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:30,1h 25m,non-stop,No info,2754
6483,IndiGo,21/05/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226
6485,IndiGo,27/06/2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35 28 Jun,5h 5m,1 stop,No info,9165
6496,IndiGo,15/03/2019,Kolkata,Banglore,CCU → BLR,05:30,08:20,2h 50m,non-stop,No info,4148
6500,IndiGo,21/05/2019,Delhi,Cochin,DEL → HYD → COK,08:35,18:10,9h 35m,1 stop,No info,6442
6512,IndiGo,18/06/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2227
6514,IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 28 Jun,16h 15m,1 stop,No info,6628
6522,IndiGo,3/04/2019,Delhi,Cochin,DEL → COK,21:05,00:20 04 Apr,3h 15m,non-stop,No info,5021
6526,IndiGo,3/03/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,7673
6527,IndiGo,18/06/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
6530,IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4804
6532,IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11h 45m,1 stop,No info,7503
6534,IndiGo,9/06/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4049
6544,IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
6548,IndiGo,12/06/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5601
6552,IndiGo,12/04/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4174
6553,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,20:00,22:55,2h 55m,non-stop,No info,6144
6555,IndiGo,15/06/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 16 Jun,5h 45m,1 stop,No info,6195
6557,IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,22:20,01:10 02 Mar,2h 50m,non-stop,No info,11934
6565,IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:25,01:30 28 May,14h 5m,1 stop,No info,6104
6566,IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,22:20,14h 45m,1 stop,No info,7094
6578,IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,23:30,02:20 02 Mar,2h 50m,non-stop,No info,10067
6580,IndiGo,27/04/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4804
6592,IndiGo,1/05/2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,4284
6616,IndiGo,6/05/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226
6622,IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11h 45m,1 stop,No info,6838
6624,IndiGo,12/04/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5224
6628,IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 19 Apr,2h 50m,non-stop,No info,4591
6635,IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 07 May,2h 50m,non-stop,No info,4077
6638,IndiGo,24/04/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3480
6644,IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,08:35,22:20,13h 45m,1 stop,No info,7514
6648,IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,14871
6650,IndiGo,12/06/2019,Delhi,Cochin,DEL → HYD → COK,07:35,22:30,14h 55m,1 stop,No info,6442
6651,IndiGo,21/05/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,5170
6652,IndiGo,15/05/2019,Delhi,Cochin,DEL → HYD → COK,07:35,22:30,14h 55m,1 stop,No info,6442
6653,IndiGo,27/05/2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,3419
6672,IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,3943
6675,IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,7303
6679,IndiGo,1/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 02 Jun,10h 30m,1 stop,No info,6628
6697,IndiGo,27/06/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2h 20m,non-stop,No info,3597
6703,IndiGo,1/05/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5644
6706,IndiGo,9/06/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226
6707,IndiGo,09/03/2019,Banglore,New Delhi,BLR → HYD → DEL,12:05,17:05,5h,1 stop,No info,4588
6726,IndiGo,1/05/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,4575
6727,IndiGo,15/06/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5601
6731,IndiGo,27/05/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,6147
6732,IndiGo,27/06/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,4804
6740,IndiGo,15/05/2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:00,4h 50m,1 stop,No info,6027
6743,IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 25 Jun,2h 50m,non-stop,No info,3943
6745,IndiGo,6/06/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:30 07 Jun,6h 55m,1 stop,No info,6628
6749,IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,21:00,9h 35m,1 stop,No info,6416
6751,IndiGo,27/05/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
6759,IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,6093
6760,IndiGo,6/04/2019,Delhi,Cochin,DEL → BOM → COK,04:55,13:20,8h 25m,1 stop,No info,5307
6765,IndiGo,9/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4488
6787,IndiGo,9/06/2019,Banglore,Delhi,BLR → DEL,00:25,03:15,2h 50m,non-stop,No info,3943
6789,IndiGo,12/06/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4049
6793,IndiGo,15/04/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 16 Apr,2h 40m,non-stop,No info,4174
6802,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3h,non-stop,No info,6144
6809,IndiGo,27/03/2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,4462
6817,IndiGo,3/03/2019,Delhi,Cochin,DEL → HYD → COK,16:10,22:20,6h 10m,1 stop,No info,11237
6825,IndiGo,24/05/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5224
6826,IndiGo,15/05/2019,Delhi,Cochin,DEL → COK,21:05,00:20 16 May,3h 15m,non-stop,No info,6834
6827,IndiGo,15/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 16 Jun,9h 30m,1 stop,No info,6316
6830,IndiGo,21/04/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5644
6836,IndiGo,1/06/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1h 30m,non-stop,No info,2227
6837,IndiGo,18/05/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
6841,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,10067
6844,IndiGo,18/05/2019,Delhi,Cochin,DEL → HYD → COK,06:50,22:30,15h 40m,1 stop,No info,7144
6853,IndiGo,21/03/2019,Banglore,New Delhi,BLR → STV → DEL,11:20,15:25,4h 5m,1 stop,No info,5746
6858,IndiGo,12/05/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4804
6859,IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,12:55,8h 10m,1 stop,No info,16162
6860,IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,00:30,03:25,2h 55m,non-stop,No info,3419
6864,IndiGo,15/03/2019,Banglore,New Delhi,BLR → HYD → DEL,16:55,21:50,4h 55m,1 stop,No info,5397
6878,IndiGo,3/03/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:35,1h 30m,non-stop,No info,5232
6881,IndiGo,6/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,12:00,4h 25m,1 stop,No info,7725
6906,IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,4174
6916,IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,22:20,01:10 07 Mar,2h 50m,non-stop,No info,7648
6918,IndiGo,15/06/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
6928,IndiGo,12/06/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3574
6935,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,5694
6941,IndiGo,12/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
6945,IndiGo,1/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
6947,IndiGo,24/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
6951,IndiGo,9/06/2019,Kolkata,Banglore,CCU → GAU → BLR,15:10,20:30,5h 20m,1 stop,No info,7095
6959,IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,20:00,22:55,2h 55m,non-stop,No info,6860
6962,IndiGo,1/05/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,4226
6963,IndiGo,9/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 10 May,9h 30m,1 stop,No info,9274
6965,IndiGo,9/06/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4804
6968,IndiGo,9/06/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
6974,IndiGo,3/06/2019,Kolkata,Banglore,CCU → BLR,09:35,12:10,2h 35m,non-stop,No info,4804
6977,IndiGo,1/06/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,5224
6988,IndiGo,15/05/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069
7003,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,8033
7004,IndiGo,15/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6818
7019,IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,09:35,12:10,2h 35m,non-stop,No info,4804
7023,IndiGo,21/03/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4148
7024,IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,05:15,07:40,2h 25m,non-stop,No info,3850
7025,IndiGo,27/04/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4591
7027,IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4804
7029,IndiGo,21/05/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,7006
7032,IndiGo,9/03/2019,Delhi,Cochin,DEL → HYD → COK,06:40,12:00,5h 20m,1 stop,No info,5647
7033,IndiGo,21/05/2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35 22 May,5h 5m,1 stop,No info,8745
7039,IndiGo,9/03/2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,4148
7040,IndiGo,1/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
7046,IndiGo,6/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4174
7050,IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,16:10,9h 20m,1 stop,No info,6442
7054,IndiGo,21/04/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,6258
7056,IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,13:20,6h 40m,1 stop,No info,14871
7060,IndiGo,21/05/2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:50,5h 40m,1 stop,No info,6027
7064,IndiGo,27/05/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015
7065,IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4990
7069,IndiGo,27/05/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4804
7071,IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
7072,IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 07 May,2h 50m,non-stop,No info,3419
7083,IndiGo,6/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 07 Jun,2h 50m,non-stop,No info,4591
7084,IndiGo,18/03/2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,4462
7096,IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,5780
7114,IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14h 20m,1 stop,No info,8784
7128,IndiGo,15/06/2019,Banglore,Delhi,BLR → DEL,10:30,13:20,2h 50m,non-stop,No info,3943
7133,IndiGo,15/05/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5298
7136,IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,21:20,00:15 02 Mar,2h 55m,non-stop,No info,12649
7137,IndiGo,24/03/2019,Kolkata,Banglore,CCU → MAA → BLR,08:15,13:00,4h 45m,1 stop,No info,6303
7139,IndiGo,21/05/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
7160,IndiGo,9/06/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,5276
7161,IndiGo,24/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
7165,IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 13 Jun,16h 15m,1 stop,No info,6628
7170,IndiGo,15/06/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 16 Jun,2h 35m,non-stop,No info,4804
7175,IndiGo,24/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 25 Jun,16h 15m,1 stop,No info,6628
7176,IndiGo,15/05/2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35 16 May,5h 5m,1 stop,No info,10123
7190,IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 19 May,2h 50m,non-stop,No info,3943
7195,IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,08:25,15:30,7h 5m,1 stop,No info,14871
7201,IndiGo,1/04/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4174
7213,IndiGo,9/06/2019,Kolkata,Banglore,CCU → MAA → BLR,17:35,22:15,4h 40m,1 stop,No info,5699
7219,IndiGo,18/05/2019,Kolkata,Banglore,CCU → PAT → BLR,09:20,14:15,4h 55m,1 stop,No info,12198
7221,IndiGo,3/03/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,5755
7230,IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4990
7236,IndiGo,24/05/2019,Banglore,Delhi,BLR → DEL,22:10,01:00 25 May,2h 50m,non-stop,No info,3419
7240,IndiGo,9/05/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
7250,IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,21:20,00:15 04 Mar,2h 55m,non-stop,No info,6144
7254,IndiGo,15/03/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
7256,IndiGo,6/03/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:45,1h 25m,non-stop,No info,4784
7262,IndiGo,15/06/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4804
7264,IndiGo,21/03/2019,Kolkata,Banglore,CCU → BLR,22:10,00:55 22 Mar,2h 45m,non-stop,No info,4148
7280,IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,21:00,16h 15m,1 stop,No info,6314
7287,IndiGo,21/04/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4423
7288,IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,09:10,15:30,6h 20m,1 stop,No info,9709
7294,IndiGo,12/06/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
7297,IndiGo,15/03/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:25,1h 25m,non-stop,No info,3175
7311,IndiGo,18/05/2019,Delhi,Cochin,DEL → HYD → COK,16:10,22:30,6h 20m,1 stop,No info,7640
7314,IndiGo,15/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5298
7315,IndiGo,24/03/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:35,1h 30m,non-stop,No info,2227
7318,IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 10 Jun,5h 5m,1 stop,No info,5458
7319,IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 13 Jun,2h 50m,non-stop,No info,3943
7324,IndiGo,18/06/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
7327,IndiGo,3/03/2019,Kolkata,Banglore,CCU → BLR,15:10,17:45,2h 35m,non-stop,No info,6985
7334,IndiGo,21/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,5694
7337,IndiGo,27/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
7340,IndiGo,24/06/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
7345,IndiGo,27/03/2019,Chennai,Kolkata,MAA → CCU,13:20,15:35,2h 15m,non-stop,No info,3384
7347,IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10h 25m,1 stop,No info,6093
7352,IndiGo,15/05/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,4226
7359,IndiGo,1/04/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4174
7360,IndiGo,15/05/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
7361,IndiGo,21/05/2019,Mumbai,Hyderabad,BOM → HYD,12:00,13:30,1h 30m,non-stop,No info,2754
7363,IndiGo,12/06/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4804
7369,IndiGo,27/06/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 28 Jun,2h 40m,non-stop,No info,4804
7370,IndiGo,9/03/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4148
7371,IndiGo,1/04/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5164
7374,IndiGo,6/04/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:30,5h 15m,1 stop,No info,4268
7379,IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
7380,IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,13:20,5h 50m,1 stop,No info,13628
7384,IndiGo,1/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
7397,IndiGo,3/06/2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:00,4h 50m,1 stop,No info,6493
7402,IndiGo,9/06/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6938
7413,IndiGo,6/05/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4804
7416,IndiGo,1/04/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2227
7419,IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,6526
7422,IndiGo,21/04/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5636
7426,IndiGo,9/03/2019,Delhi,Cochin,DEL → LKO → COK,05:35,10:10,4h 35m,1 stop,No info,9476
7428,IndiGo,27/05/2019,Delhi,Cochin,DEL → HYD → COK,07:35,22:30,14h 55m,1 stop,No info,7514
7429,IndiGo,6/03/2019,Kolkata,Banglore,CCU → BLR,15:10,17:45,2h 35m,non-stop,No info,5618
7431,IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
7437,IndiGo,6/05/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
7442,IndiGo,21/05/2019,Delhi,Cochin,DEL → LKO → COK,21:50,03:35 22 May,5h 45m,1 stop,No info,7189
7456,IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 13 Jun,10h 30m,1 stop,No info,5684
7459,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,5694
7461,IndiGo,9/04/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 10 Apr,9h 30m,1 stop,No info,6573
7463,IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5224
7475,IndiGo,15/06/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
7480,IndiGo,27/03/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
7490,IndiGo,1/05/2019,Kolkata,Banglore,CCU → MAA → BLR,06:20,10:20,4h,1 stop,No info,4226
7492,IndiGo,15/03/2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3h,non-stop,No info,6860
7495,IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,01:30,04:15,2h 45m,non-stop,No info,4238
7500,IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,20:25,23:10,2h 45m,non-stop,No info,4804
7509,IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,07:10,10:05,2h 55m,non-stop,No info,6860
7532,IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
7535,IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,4332
7546,IndiGo,21/05/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,4049
